id,user_id,location_id,duration,start_day,end_day,start_min,end_min,weekday
3564,14,5,65.0,3,3,698,764,3
3565,14,267,357.0,3,3,781,1139,3
3566,14,5,65.0,3,3,1178,1244,3
3567,14,267,179.0,3,4,1261,1,3
3568,14,181,88.0,4,4,3,91,4
3569,14,4,60.0,4,4,101,161,4
3570,14,181,319.0,4,4,161,481,4
3571,14,181,88.0,4,4,483,571,4
3572,14,4,60.0,4,4,581,641,4
3573,14,181,340.0,4,4,641,981,4
3574,14,268,34.0,4,4,994,1029,4
3575,14,269,128.0,4,4,1089,1217,4
3576,14,267,239.0,4,5,1255,54,4
3577,14,117,70.0,5,5,112,183,5
3578,14,181,30.0,5,5,192,223,5
3579,14,270,120.0,5,5,257,378,5
3580,14,267,89.0,5,5,400,490,5
3581,14,117,70.0,5,5,592,663,5
3582,14,181,30.0,5,5,672,703,5
3583,14,270,120.0,5,5,737,858,5
3584,14,267,89.0,5,5,880,970,5
3585,14,265,381.0,5,5,1049,1430,5
3586,14,271,412.0,6,6,57,470,6
3587,14,271,39.0,6,6,537,576,6
3588,14,272,406.0,6,6,650,1056,6
3589,14,272,286.0,6,6,1130,1417,6
3590,14,273,41.0,7,7,55,96,0
3591,14,181,358.0,7,7,99,457,0
3592,14,273,41.0,7,7,535,576,0
3593,14,181,45.0,7,7,579,624,0
3594,14,267,792.0,7,8,651,3,0
3595,14,181,245.0,8,8,25,270,1
3596,14,5,78.0,8,8,274,353,1
3597,14,181,267.0,8,8,356,623,1
3598,14,267,187.0,8,8,635,822,1
3599,14,267,671.0,8,9,829,61,1
3600,14,5,151.0,9,9,71,222,2
3601,14,181,286.0,9,9,232,519,2
3602,14,274,34.0,9,9,533,567,2
3603,14,269,107.0,9,9,612,720,2
3604,14,267,676.0,9,9,746,1422,2
3605,14,181,205.0,10,10,27,232,3
3606,14,275,103.0,10,10,251,354,3
3607,14,5,138.0,10,10,403,542,3
3608,14,276,63.0,10,10,621,685,3
3609,14,277,714.0,10,10,710,1424,3
3610,14,181,239.0,11,11,56,296,4
3611,14,181,33.0,11,11,356,389,4
3612,14,269,135.0,11,11,613,749,4
3613,14,267,1164.0,11,12,772,497,4
3614,14,265,45.0,12,12,534,580,5
3615,14,181,1396.0,15,16,669,626,1
3616,14,278,127.0,16,16,639,767,2
3617,14,181,346.0,17,17,37,383,3
3618,14,181,113.0,17,17,555,669,3
3619,14,274,44.0,17,17,680,725,3
3620,14,267,686.0,17,17,735,1422,3
3621,14,181,304.0,18,18,24,329,4
3622,14,269,153.0,18,18,594,747,4
3623,14,267,918.0,20,20,508,1427,6
3624,14,181,73.0,21,21,28,101,0
3625,14,5,165.0,21,21,109,274,0
3626,14,181,472.0,21,21,281,754,0
3627,14,267,160.0,21,21,762,923,0
3628,14,181,243.0,22,22,39,282,1
3629,14,275,74.0,22,22,292,366,1
3630,14,181,289.0,22,22,507,796,1
3631,14,267,603.0,22,22,815,1419,1
3632,14,181,220.0,22,23,1428,208,1
3633,14,181,230.0,23,23,390,621,2
3634,14,279,63.0,23,23,656,720,2
3635,14,267,712.0,23,23,720,1432,2
3636,14,181,558.0,24,24,33,591,3
3637,14,276,69.0,24,24,639,708,3
3638,14,265,83.0,24,24,726,809,3
3639,14,280,651.0,24,25,809,21,3
3640,14,181,180.0,25,25,61,242,4
3641,14,275,146.0,25,25,258,404,4
3642,14,181,31.0,25,25,420,452,4
3643,14,5,57.0,25,25,459,516,4
3644,14,269,147.0,25,25,603,751,4
3645,14,267,1118.0,25,26,776,455,4
3646,14,279,125.0,26,26,518,643,5
3647,14,267,801.0,26,27,644,6,5
3648,14,281,31.0,27,27,8,40,6
3649,14,282,68.0,27,27,122,191,6
3650,14,283,315.0,27,27,236,551,6
3651,14,279,42.0,27,27,585,628,6
3652,14,5,675.0,27,27,756,1432,6
3653,14,181,181.0,28,28,34,215,0
3654,14,278,53.0,28,28,223,277,0
3655,14,181,184.0,28,28,459,644,0
3656,14,267,941.0,28,29,733,234,0
3657,14,284,72.0,29,29,237,309,1
3658,14,5,313.0,29,29,313,627,1
3659,14,181,272.0,31,31,44,316,3
3660,14,181,224.0,31,31,468,692,3
3661,14,267,731.0,31,31,702,1434,3
3662,14,181,289.0,32,32,5,295,4
3663,14,269,142.0,32,32,613,755,4
3664,14,267,768.0,32,33,789,118,4
3665,14,5,304.0,33,33,130,434,5
3666,14,265,1034.0,33,34,527,122,5
3667,14,282,90.0,34,34,131,222,6
3668,14,265,189.0,34,34,237,426,6
3669,14,277,1039.0,34,35,486,85,6
3670,14,181,245.0,35,35,143,389,0
3671,14,181,33.0,35,35,589,623,0
3672,14,267,759.0,35,35,670,1430,0
3673,14,181,222.0,36,36,0,223,1
3674,14,5,169.0,36,36,233,402,1
3675,14,181,118.0,36,36,410,528,1
3676,14,267,736.0,36,36,687,1424,1
3677,14,181,238.0,36,37,1433,231,1
3678,14,5,71.0,37,37,241,312,2
3679,14,181,236.0,37,37,620,856,2
3680,14,267,530.0,37,37,892,1423,2
3681,14,181,684.0,37,38,1431,676,2
3682,14,285,62.0,38,38,684,746,3
3683,14,267,668.0,38,38,756,1424,3
3684,14,181,557.0,39,39,0,558,4
3685,14,269,135.0,39,39,618,754,4
3686,14,267,975.0,40,41,521,57,5
3687,14,286,80.0,41,41,94,175,6
3688,14,277,124.0,41,41,213,337,6
3689,14,267,1068.0,41,41,358,1426,6
3690,14,181,627.0,42,42,37,664,0
3691,14,287,40.0,42,42,681,721,0
3692,14,181,328.0,44,44,9,338,2
3693,14,181,179.0,44,44,381,560,2
3694,14,288,820.0,44,44,601,1422,2
3695,14,181,620.0,45,45,25,646,3
3696,14,181,280.0,46,46,36,317,4
3697,14,275,67.0,46,46,335,403,4
3698,14,181,92.0,46,46,429,522,4
3699,14,269,123.0,46,46,620,743,4
3700,14,267,771.0,46,47,759,91,4
3701,14,289,102.0,47,47,109,211,5
3702,14,141,127.0,47,47,212,339,5
3703,14,277,52.0,49,49,112,165,0
3704,14,181,453.0,49,49,213,667,0
3705,14,267,702.0,49,49,726,1429,0
3706,14,181,554.0,51,51,53,608,2
3707,14,267,812.0,51,51,620,1433,2
3708,14,181,695.0,52,52,30,726,3
3709,14,267,741.0,52,53,735,36,3
3710,14,181,78.0,53,53,50,128,4
3711,14,5,74.0,53,53,135,209,4
3712,14,290,209.0,53,53,242,452,4
3713,14,5,59.0,53,53,464,523,4
3714,14,269,44.0,53,53,588,633,4
3715,14,122,126.0,55,55,79,206,6
3716,14,267,1208.0,55,55,224,1432,6
3717,14,181,614.0,56,56,8,622,0
3718,14,267,815.0,56,57,647,22,0
3719,14,265,73.0,57,57,50,123,1
3720,14,181,330.0,57,57,358,688,1
3721,14,267,725.0,57,57,705,1431,1
3722,14,181,183.0,58,58,31,215,2
3723,14,291,154.0,58,58,279,434,2
3724,14,181,175.0,58,58,463,638,2
3725,14,267,769.0,58,58,661,1431,2
3726,14,181,145.0,59,59,46,192,3
3727,14,181,140.0,59,59,357,498,3
3728,14,181,170.0,59,59,612,782,3
3729,14,267,617.0,59,60,847,25,3
3730,14,181,347.0,60,60,39,387,4
3731,14,181,126.0,60,60,405,531,4
3732,14,269,155.0,60,60,590,745,4
3733,14,267,1205.0,60,61,760,526,4
3734,14,117,33.0,61,61,564,597,5
3735,14,5,107.0,61,61,614,721,5
3736,14,267,779.0,61,62,732,72,5
3737,14,267,293.0,62,62,212,505,6
3738,14,181,341.0,63,63,19,361,0
3739,14,181,153.0,63,63,388,541,0
3740,14,268,36.0,63,63,566,603,0
3741,14,181,260.0,65,65,27,287,2
3742,14,181,185.0,65,65,365,550,2
3743,14,267,622.0,65,65,801,1423,2
3744,14,181,588.0,66,66,27,616,3
3745,14,279,46.0,66,66,666,713,3
3746,14,267,734.0,66,67,714,9,3
3747,14,274,235.0,67,67,33,269,4
3748,14,181,279.0,67,67,292,571,4
3749,14,181,117.0,84,84,22,139,0
3750,14,266,45.0,84,84,148,193,0
3751,14,181,267.0,84,84,193,461,0
3752,14,181,137.0,84,84,470,608,0
3753,14,267,768.0,84,84,652,1421,0
3754,14,181,331.0,85,85,28,360,1
3755,14,292,72.0,85,85,470,542,1
3756,14,293,266.0,85,85,581,848,1
3757,14,267,589.0,85,86,858,7,1
3758,14,181,293.0,86,86,17,310,2
3759,14,5,113.0,86,86,315,428,2
3760,14,181,293.0,86,86,451,744,2
3761,14,181,632.0,87,87,23,656,3
3762,14,287,31.0,87,87,672,703,3
3763,14,267,743.0,87,88,713,16,3
3764,14,274,68.0,88,88,32,100,4
3765,14,5,157.0,88,88,108,265,4
3766,14,181,320.0,88,88,273,594,4
3767,14,5,250.0,88,88,604,854,4
3768,14,267,713.0,88,89,876,149,4
3769,14,282,60.0,89,89,186,246,5
3770,14,181,74.0,91,91,25,99,0
3771,14,279,172.0,91,91,109,281,0
3772,14,267,1195.0,91,92,282,38,0
3773,14,181,200.0,92,92,53,254,1
3774,14,5,99.0,92,92,263,363,1
3775,14,181,268.0,92,92,367,636,1
3776,14,267,743.0,92,92,669,1412,1
3777,14,294,205.0,93,93,154,359,2
3778,14,181,235.0,93,93,427,663,2
3779,14,267,771.0,93,94,673,5,2
3780,14,181,160.0,94,94,14,174,3
3781,14,275,89.0,94,94,209,298,3
3782,14,116,121.0,94,94,321,442,3
3783,14,5,144.0,94,94,474,618,3
3784,14,267,810.0,94,95,637,8,3
3785,14,181,41.0,95,95,17,58,4
3786,14,284,68.0,95,95,61,129,4
3787,14,181,333.0,95,95,130,463,4
3788,14,267,923.0,95,96,600,83,4
3789,14,293,115.0,96,96,90,205,5
3790,14,267,1295.0,96,97,210,66,5
3791,14,267,466.0,97,97,221,688,6
3792,14,279,41.0,97,97,757,799,6
3793,14,295,105.0,100,100,202,307,2
3794,14,295,111.0,100,100,424,536,2
3795,14,283,176.0,101,101,369,546,3
3796,14,296,97.0,103,103,155,253,5
3797,14,267,621.0,108,109,896,78,3
3798,14,181,198.0,109,109,86,285,4
3799,14,5,209.0,109,109,294,503,4
3800,14,5,200.0,109,109,508,709,4
3801,14,280,60.0,111,111,284,345,6
3802,14,265,44.0,111,111,345,390,6
3803,14,267,961.0,111,111,442,1404,6
3804,14,297,296.0,111,112,1437,294,6
3805,14,181,205.0,112,112,372,577,0
3806,14,5,52.0,112,112,585,637,0
3807,14,298,42.0,112,112,642,685,0
3808,14,267,757.0,112,113,697,15,0
3809,14,181,265.0,113,113,26,291,1
3810,14,5,1179.0,113,114,298,38,1
3811,14,181,250.0,114,114,46,297,2
3812,14,181,144.0,114,114,316,461,2
3813,14,4,63.0,114,114,473,536,2
3814,14,181,75.0,114,114,550,625,2
3815,14,299,70.0,114,114,643,713,2
3816,14,181,146.0,116,116,69,215,4
3817,14,181,119.0,116,116,400,519,4
3818,14,265,35.0,118,118,87,122,6
3819,14,294,398.0,118,118,161,560,6
3820,14,181,304.0,120,120,215,520,1
3821,14,293,160.0,120,120,535,696,1
3822,14,267,1120.0,120,121,707,387,1
3823,14,181,31.0,121,121,397,428,2
3824,14,267,713.0,121,121,693,1407,2
3825,14,241,143.0,122,122,12,155,3
3826,14,5,242.0,122,122,287,530,3
3827,14,5,923.0,122,123,538,21,3
3828,14,181,196.0,123,123,29,225,4
3829,14,181,203.0,123,123,315,519,4
3830,14,181,262.0,126,126,58,321,0
3831,14,5,155.0,126,126,327,482,0
3832,14,181,172.0,126,126,492,665,0
3833,14,267,768.0,126,127,701,30,0
3834,14,236,45.0,127,127,36,82,1
3835,14,181,208.0,127,127,117,325,1
3836,14,300,155.0,127,127,348,504,1
3837,14,181,62.0,127,127,533,595,1
3838,14,5,101.0,127,127,600,702,1
3839,14,181,335.0,129,129,30,365,3
3840,14,5,546.0,129,129,372,919,3
3841,14,267,519.0,129,130,956,35,3
3842,14,181,216.0,130,130,41,258,4
3843,14,181,112.0,130,130,346,458,4
3844,14,5,64.0,130,130,469,533,4
3845,14,4,68.0,130,130,578,646,4
3846,14,269,75.0,130,130,677,753,4
3847,14,265,57.0,133,133,34,92,0
3848,14,181,147.0,133,133,156,303,0
3849,14,301,177.0,133,133,312,489,0
3850,14,5,58.0,133,133,497,555,0
3851,14,298,184.0,133,133,556,740,0
3852,14,267,703.0,133,134,751,14,0
3853,14,181,303.0,134,134,24,327,1
3854,14,300,79.0,134,134,355,435,1
3855,14,5,36.0,134,134,460,497,1
3856,14,5,33.0,134,134,508,542,1
3857,14,181,97.0,134,134,560,658,1
3858,14,267,720.0,134,134,692,1413,1
3859,14,181,201.0,135,135,20,221,2
3860,14,5,91.0,135,135,236,328,2
3861,14,181,337.0,135,135,339,676,2
3862,14,267,713.0,135,135,714,1428,2
3863,14,181,400.0,136,136,34,434,3
3864,14,181,38.0,136,136,441,479,3
3865,14,302,96.0,136,136,501,597,3
3866,14,276,79.0,136,136,659,739,3
3867,14,280,125.0,136,136,746,871,3
3868,14,181,374.0,136,137,1439,374,3
3869,14,181,254.0,137,137,407,661,4
3870,14,181,312.0,140,140,32,344,0
3871,14,5,90.0,140,140,353,443,0
3872,14,181,203.0,140,140,451,654,0
3873,14,299,32.0,140,140,666,699,0
3874,14,181,321.0,141,141,27,348,1
3875,14,181,253.0,141,141,406,660,1
3876,14,5,58.0,141,141,731,790,1
3877,14,267,674.0,141,142,795,30,1
3878,14,5,106.0,142,142,47,154,2
3879,14,5,115.0,142,142,159,275,2
3880,14,181,36.0,142,142,286,322,2
3881,14,300,113.0,142,142,348,462,2
3882,14,181,111.0,142,142,556,668,2
3883,14,267,717.0,142,142,711,1429,2
3884,14,181,2038.0,143,144,31,630,3
3885,14,267,834.0,144,145,748,142,4
3886,14,267,75.0,145,145,229,304,5
3887,14,265,360.0,145,145,549,910,5
3888,14,181,498.0,147,147,169,667,0
3889,14,267,743.0,147,148,704,7,0
3890,14,181,320.0,148,148,28,349,1
3891,14,275,96.0,148,148,368,465,1
3892,14,5,53.0,148,148,483,536,1
3893,14,181,163.0,148,148,544,707,1
3894,14,289,52.0,148,148,708,761,1
3895,14,267,627.0,148,148,800,1428,1
3896,14,181,349.0,148,149,1437,346,1
3897,14,300,101.0,149,149,376,478,2
3898,14,303,369.0,151,151,673,1043,4
3899,14,5,64.0,162,162,625,690,1
3900,14,267,667.0,162,162,726,1393,1
3901,14,181,405.0,163,163,8,413,2
3902,14,181,95.0,163,163,421,516,2
3903,14,181,358.0,165,165,64,422,4
3904,14,124,57.0,165,165,422,480,4
3905,14,181,46.0,165,165,485,532,4
3906,14,269,178.0,165,165,586,764,4
3907,14,10,53.0,169,169,250,304,1
3908,14,181,297.0,169,169,306,603,1
3909,14,5,45.0,169,169,614,660,1
3910,14,181,72.0,169,169,666,738,1
3911,14,265,623.0,169,169,769,1392,1
3912,14,5,47.0,170,170,3,50,2
3913,14,181,269.0,170,170,60,330,2
3914,14,300,125.0,170,170,360,486,2
3915,14,296,91.0,170,170,515,606,2
3916,14,181,54.0,170,170,619,674,2
3917,14,267,917.0,170,171,708,185,2
3918,14,275,109.0,171,171,185,295,3
3919,14,116,33.0,171,171,306,340,3
3920,14,181,245.0,171,171,362,607,3
3921,14,5,154.0,171,171,617,772,3
3922,14,265,42.0,175,175,58,101,0
3923,14,181,238.0,175,175,166,405,0
3924,14,17,53.0,175,175,456,509,0
3925,14,181,65.0,175,175,538,603,0
3926,14,267,777.0,175,175,646,1424,0
3927,14,181,248.0,176,176,1,250,1
3928,14,181,33.0,176,176,449,482,1
3929,14,181,218.0,176,176,490,709,1
3930,14,267,740.0,176,177,727,27,1
3931,14,181,82.0,177,177,42,125,2
3932,14,181,170.0,177,177,163,333,2
3933,14,300,117.0,177,177,368,485,2
3934,14,181,90.0,177,177,520,610,2
3935,14,275,109.0,178,178,189,298,3
3936,14,116,63.0,178,178,312,375,3
3937,14,181,145.0,178,178,380,526,3
3938,14,5,168.0,178,178,618,787,3
3939,14,267,734.0,178,179,803,98,3
3940,15,5,846.0,0,0,585,1432,0
3941,15,181,514.0,1,1,31,546,1
3942,15,181,38.0,2,2,24,63,2
3943,15,5,151.0,2,2,71,222,2
3944,15,181,334.0,2,2,232,566,2
3945,15,304,742.0,2,2,684,1427,2
3946,15,181,523.0,3,3,24,547,3
3947,15,304,765.0,3,3,665,1430,3
3948,15,181,734.0,4,4,22,757,4
3949,15,304,1199.0,4,5,799,559,4
3950,15,36,228.0,5,5,602,830,5
3951,15,304,954.0,5,6,853,367,5
3952,15,156,235.0,6,6,469,705,6
3953,15,304,681.0,6,7,761,3,6
3954,15,181,305.0,7,7,36,341,0
3955,15,5,313.0,7,7,598,912,0
3956,15,304,491.0,7,7,940,1432,0
3957,15,181,1389.0,8,8,40,1429,1
3958,15,181,213.0,9,9,25,239,2
3959,15,304,44.0,9,9,265,309,2
3960,15,181,203.0,9,9,348,552,2
3961,15,305,817.0,9,9,592,1410,2
3962,15,181,573.0,10,10,8,582,3
3963,15,304,31.0,10,10,681,712,3
3964,15,304,704.0,10,10,726,1431,3
3965,15,181,523.0,11,11,28,551,4
3966,15,303,349.0,12,12,471,820,5
3967,15,304,1092.0,12,13,837,489,5
3968,15,304,766.0,13,13,636,1403,6
3969,15,181,557.0,13,14,1437,554,6
3970,15,64,96.0,14,14,569,665,0
3971,15,304,635.0,14,14,761,1397,0
3972,15,181,557.0,14,15,1432,550,0
3973,15,304,873.0,15,16,576,9,1
3974,15,181,156.0,16,16,201,358,2
3975,15,5,520.0,16,16,372,893,2
3976,15,304,505.0,16,16,922,1428,2
3977,15,181,31.0,17,17,49,80,3
3978,15,181,59.0,17,17,81,141,3
3979,15,181,220.0,17,17,145,366,3
3980,15,5,324.0,17,17,422,746,3
3981,15,5,33.0,17,17,751,784,3
3982,15,304,616.0,17,17,809,1426,3
3983,15,181,519.0,18,18,31,551,4
3984,15,304,1223.0,18,19,614,397,4
3985,15,5,51.0,19,19,430,482,5
3986,15,5,56.0,19,19,505,561,5
3987,15,303,198.0,19,19,638,837,5
3988,15,181,1397.0,21,21,27,1425,0
3989,15,304,1314.0,23,24,712,587,2
3990,15,304,49.0,24,24,602,651,3
3991,15,181,233.0,25,25,59,293,4
3992,15,5,188.0,25,25,300,489,4
3993,15,181,69.0,25,25,508,577,4
3994,15,64,1396.0,25,26,612,569,4
3995,15,304,30.0,26,26,593,623,5
3996,15,303,203.0,26,26,683,886,5
3997,15,304,483.0,27,27,952,1436,6
3998,15,181,656.0,28,28,33,689,0
3999,15,304,679.0,28,29,761,1,0
4000,15,4,62.0,36,36,685,748,1
4001,15,304,620.0,36,36,780,1400,1
4002,15,5,294.0,36,37,1420,275,1
4003,15,5,34.0,37,37,361,395,2
4004,15,5,59.0,37,37,518,577,2
4005,15,5,51.0,37,37,599,650,2
4006,15,304,699.0,37,37,703,1402,2
4007,15,5,59.0,38,38,14,73,3
4008,15,5,31.0,38,38,148,179,3
4009,15,5,219.0,42,42,170,390,0
4010,15,4,72.0,43,43,597,669,1
4011,15,304,833.0,43,44,707,101,1
4012,15,5,1101.0,44,44,331,1433,2
4013,15,5,46.0,45,45,30,76,3
4014,15,5,92.0,45,45,119,212,3
4015,15,5,1166.0,45,45,233,1400,3
4016,15,304,804.0,49,49,629,1434,0
4017,15,1,144.0,122,122,72,217,3
4018,15,18,138.0,122,122,286,424,3
4019,15,292,53.0,122,122,533,586,3
4020,15,22,39.0,122,122,692,732,3
4021,15,19,636.0,122,122,745,1381,3
4022,15,21,53.0,123,123,4,57,4
4023,15,1,158.0,123,123,71,230,4
4024,15,306,47.0,123,123,272,320,4
4025,15,1,251.0,123,123,330,581,4
4026,15,1,305.0,123,123,615,921,4
4027,15,2,578.0,123,124,930,69,4
4028,15,1,124.0,124,124,85,210,5
4029,15,11,81.0,124,124,229,311,5
4030,15,2,52.0,124,124,315,368,5
4031,15,1,228.0,124,124,384,612,5
4032,15,2,61.0,124,124,622,683,5
4033,15,1,376.0,124,124,691,1068,5
4034,15,2,424.0,124,125,1077,61,5
4035,15,1,151.0,125,125,79,230,6
4036,15,1,65.0,125,125,255,321,6
4037,15,5,75.0,125,125,337,412,6
4038,15,21,55.0,125,126,1422,38,6
4039,15,1,184.0,126,126,48,233,0
4040,15,2,82.0,126,126,268,351,0
4041,15,1,233.0,126,126,362,595,0
4042,15,1,369.0,126,126,630,1000,0
4043,15,2,481.0,126,127,1009,51,0
4044,15,1,243.0,127,127,69,313,1
4045,15,1,181.0,127,127,341,522,1
4046,15,1,30.0,127,127,545,576,1
4047,15,1,398.0,127,127,618,1016,1
4048,15,2,467.0,127,128,1024,52,1
4049,15,1,148.0,128,128,69,217,2
4050,15,11,74.0,128,128,239,314,2
4051,15,2,39.0,128,128,324,363,2
4052,15,1,213.0,128,128,372,586,2
4053,17,307,64.0,0,0,630,695,3
4054,17,307,663.0,0,0,761,1424,3
4055,17,181,559.0,0,1,1439,559,3
4056,17,307,980.0,1,2,582,123,4
4057,17,308,136.0,2,2,174,311,5
4058,17,307,76.0,2,2,380,457,5
4059,17,309,31.0,2,2,508,540,5
4060,17,307,1260.0,2,3,567,388,5
4061,17,310,124.0,3,3,388,512,6
4062,17,307,925.0,3,4,515,1440,6
4063,17,311,128.0,4,4,119,248,0
4064,17,307,1161.0,4,4,269,1430,0
4065,17,181,557.0,5,5,9,566,1
4066,17,307,910.0,5,6,588,59,1
4067,17,312,32.0,6,6,269,301,2
4068,17,311,117.0,6,6,348,465,2
4069,17,307,1039.0,6,7,513,113,2
4070,17,313,36.0,7,7,210,246,3
4071,17,239,40.0,7,7,258,299,3
4072,17,311,45.0,7,7,335,381,3
4073,17,314,40.0,7,7,458,498,3
4074,17,307,178.0,7,7,565,743,3
4075,17,307,627.0,7,8,820,7,3
4076,17,181,538.0,8,8,16,554,4
4077,17,307,814.0,8,8,586,1400,4
4078,17,307,459.0,9,9,11,471,5
4079,17,307,1192.0,9,10,746,499,5
4080,17,307,111.0,10,10,534,645,6
4081,17,307,699.0,10,11,740,1440,6
4082,17,311,65.0,11,11,39,105,0
4083,17,311,246.0,11,11,229,476,0
4084,17,181,35.0,11,11,512,547,0
4085,17,307,165.0,11,11,582,748,0
4086,17,307,643.0,11,12,802,5,0
4087,17,181,539.0,12,12,9,548,1
4088,17,307,1087.0,12,13,572,220,1
4089,17,307,1286.0,13,14,243,90,2
4090,17,311,56.0,14,14,112,169,3
4091,17,107,53.0,14,14,239,293,3
4092,17,315,87.0,14,14,444,532,3
4093,17,311,57.0,14,14,549,606,3
4094,17,307,893.0,14,15,632,86,3
4095,17,311,117.0,15,15,246,363,4
4096,17,310,110.0,17,17,240,350,6
4097,17,307,478.0,17,17,382,860,6
4098,17,307,98.0,17,17,909,1008,6
4099,17,307,38.0,17,17,1014,1052,6
4100,17,311,72.0,18,18,77,149,0
4101,17,316,60.0,18,18,288,349,0
4102,17,311,32.0,18,18,355,388,0
4103,17,6,44.0,18,18,430,474,0
4104,17,5,157.0,18,18,515,672,0
4105,17,307,738.0,18,18,692,1430,0
4106,17,311,69.0,19,19,18,87,1
4107,17,317,65.0,19,19,142,208,1
4108,17,311,330.0,19,19,256,587,1
4109,17,318,34.0,21,21,101,136,3
4110,17,318,114.0,21,21,161,276,3
4111,17,311,46.0,21,21,276,322,3
4112,17,311,179.0,21,21,453,633,3
4113,17,5,35.0,21,21,648,683,3
4114,17,307,79.0,21,21,700,780,3
4115,17,307,630.0,21,21,806,1436,3
4116,17,311,281.0,22,22,34,316,4
4117,17,6,53.0,22,22,365,418,4
4118,17,307,1080.0,22,23,594,235,4
4119,17,6,132.0,23,23,256,388,5
4120,17,319,46.0,23,23,388,435,5
4121,17,307,62.0,23,23,551,613,5
4122,17,307,115.0,23,23,1046,1162,5
4123,17,307,74.0,23,23,1167,1241,5
4124,17,307,30.0,23,23,1272,1302,5
4125,17,320,935.0,23,24,1307,803,5
4126,17,311,37.0,24,24,814,852,6
4127,17,307,847.0,32,32,592,1439,0
4128,17,311,113.0,33,33,33,146,1
4129,17,311,116.0,33,33,250,367,1
4130,17,6,97.0,33,33,409,507,1
4131,17,311,76.0,33,33,522,599,1
4132,17,181,104.0,33,33,624,728,1
4133,17,307,1021.0,33,34,767,348,1
4134,17,311,32.0,34,34,512,544,2
4135,17,307,33.0,34,34,621,655,2
4136,17,307,779.0,34,35,663,2,2
4137,17,311,49.0,35,35,38,87,3
4138,17,311,118.0,35,35,227,346,3
4139,17,311,98.0,35,35,497,596,3
4140,17,307,793.0,35,36,657,11,3
4141,17,311,70.0,36,36,46,117,4
4142,17,107,58.0,36,36,135,194,4
4143,17,321,37.0,36,36,197,235,4
4144,17,322,57.0,36,36,270,327,4
4145,17,323,45.0,36,36,427,473,4
4146,17,307,1231.0,36,37,648,440,4
4147,17,107,45.0,37,37,549,594,5
4148,17,107,30.0,37,37,702,732,5
4149,17,307,934.0,37,38,750,245,5
4150,17,309,54.0,38,38,274,329,6
4151,17,307,1067.0,38,39,378,5,6
4152,17,181,529.0,39,39,20,550,0
4153,17,5,838.0,39,40,602,1440,0
4154,17,311,82.0,40,40,30,112,1
4155,17,107,47.0,40,40,135,183,1
4156,17,311,94.0,40,40,273,368,1
4157,17,311,40.0,40,40,437,478,1
4158,17,6,35.0,40,40,500,535,1
4159,17,311,53.0,40,40,558,611,1
4160,17,307,97.0,40,40,670,767,1
4161,17,307,629.0,40,40,809,1438,1
4162,17,311,47.0,41,41,28,75,2
4163,17,324,216.0,41,41,98,314,2
4164,17,311,118.0,41,41,402,520,2
4165,17,307,1360.0,41,42,608,528,2
4166,17,191,36.0,42,42,558,595,3
4167,17,307,762.0,42,43,689,11,3
4168,17,322,43.0,43,43,229,272,4
4169,17,325,39.0,43,43,299,339,4
4170,17,326,55.0,43,43,417,472,4
4171,17,311,52.0,43,43,539,592,4
4172,17,307,1017.0,43,44,676,254,4
4173,17,307,124.0,44,44,331,455,5
4174,17,307,1433.0,44,45,486,480,5
4175,17,307,782.0,45,46,687,30,6
4176,17,311,140.0,46,46,194,334,0
4177,17,327,68.0,46,46,457,526,0
4178,17,328,51.0,46,46,593,645,0
4179,17,309,38.0,46,46,679,718,0
4180,17,307,1312.0,46,47,756,629,0
4181,17,307,763.0,47,47,676,1439,1
4182,17,311,66.0,48,48,30,96,2
4183,17,107,36.0,48,48,121,158,2
4184,17,311,55.0,48,48,212,267,2
4185,17,311,63.0,48,48,342,405,2
4186,17,6,35.0,48,48,424,459,2
4187,17,307,52.0,48,48,489,542,2
4188,17,307,629.0,49,50,815,4,3
4189,17,311,57.0,50,50,31,88,4
4190,17,307,44.0,50,50,258,302,4
4191,17,329,32.0,50,50,304,337,4
4192,17,311,1099.0,50,51,507,167,4
4193,17,307,61.0,51,51,195,256,5
4194,17,307,1225.0,51,52,460,245,5
4195,17,330,143.0,52,52,273,416,6
4196,17,307,30.0,52,52,439,469,6
4197,17,100,92.0,52,52,492,585,6
4198,17,331,59.0,52,52,617,676,6
4199,17,307,748.0,52,53,699,8,6
4200,17,311,79.0,53,53,55,134,0
4201,17,311,48.0,53,53,243,291,0
4202,17,311,72.0,53,53,321,393,0
4203,17,311,52.0,53,53,532,585,0
4204,17,307,122.0,53,53,651,773,0
4205,17,307,604.0,53,53,827,1432,0
4206,17,311,95.0,54,54,37,132,1
4207,17,313,38.0,54,54,243,281,1
4208,17,311,47.0,54,54,293,341,1
4209,17,311,160.0,54,54,442,603,1
4210,17,307,30.0,54,54,659,689,1
4211,17,307,766.0,54,55,691,17,1
4212,17,311,87.0,55,55,217,304,2
4213,17,321,45.0,55,55,408,454,2
4214,17,311,96.0,55,55,541,637,2
4215,17,311,44.0,57,57,36,80,4
4216,17,324,42.0,57,57,160,202,4
4217,17,324,43.0,57,57,284,327,4
4218,17,311,30.0,57,57,343,373,4
4219,17,307,759.0,58,59,824,144,5
4220,17,307,102.0,59,59,173,275,6
4221,17,332,53.0,59,59,314,368,6
