id,user_id,center,extent
450,24,POINT (116.5609898107167197 40.0686426868506871),"POLYGON ((116.5611075849056419 40.0683930000000146, 116.5608889668674095 40.0686019246987755, 116.5609711792827454 40.0688088778220433, 116.5609915118110393 40.0687669448819150, 116.5611075849056419 40.0683930000000146))"
451,25,POINT (116.4518481186806866 39.9551238860092681),"POLYGON ((116.4520426095238292 39.9545809390476165, 116.4512334431578751 39.9551686010526410, 116.4516709585858649 39.9553368878787865, 116.4518476708860817 39.9553428379746833, 116.4523920500000003 39.9552670500000033, 116.4520426095238292 39.9545809390476165))"
452,25,POINT (116.3124532808079437 39.8953970374791851),"POLYGON ((116.3125830799999818 39.8951701000000014, 116.3123380607142963 39.8952148904761899, 116.3123019825174680 39.8952598594405430, 116.3125900000000001 39.8959432999999990, 116.3125830799999818 39.8951701000000014))"
453,25,POINT (116.3024624115013381 39.9830827328641831),"POLYGON ((116.3032918666666546 39.9821210666666715, 116.3010939397849484 39.9833644322580497, 116.3010238704545571 39.9837156738636281, 116.3030829206896613 39.9836693793103493, 116.3038223615384794 39.9826423923076888, 116.3036480428571480 39.9823132857142909, 116.3032918666666546 39.9821210666666715))"
454,25,POINT (116.3074356797304176 39.9939383145643319),"POLYGON ((116.3073614306930779 39.9934698633663359, 116.3073425517857231 39.9938266107142866, 116.3074396444444432 39.9943129569444338, 116.3074945237288205 39.9942322677966118, 116.3075402479999951 39.9938498740000057, 116.3073614306930779 39.9934698633663359))"
455,25,POINT (116.3224465033907791 39.9915601050930292),"POLYGON ((116.3224113538461495 39.9913911038461407, 116.3224459343749970 39.9915591187500041, 116.3224822219512049 39.9917300926829427, 116.3224113538461495 39.9913911038461407))"
456,25,POINT (114.0141371533993748 22.5371601651806550),"POLYGON ((114.0141278397436082 22.5370263557692390, 114.0139931954545460 22.5374178772727269, 114.0142904249999987 22.5370362624999956, 114.0141278397436082 22.5370263557692390))"
457,25,POINT (116.2237286547015884 40.2111467672689855),"POLYGON ((116.2237089000000054 40.2108739172413792, 116.2232807702127815 40.2109945191489331, 116.2236921473684248 40.2112128473684152, 116.2240376593750000 40.2113543250000021, 116.2237089000000054 40.2108739172413792))"
458,25,POINT (113.8163653154621784 22.6469832812184961),"POLYGON ((113.8168321344806770 22.6471377472054449, 113.8168513306503939 22.6470940140913477, 113.8168661477905204 22.6470486100104829, 113.8168764432038955 22.6470019722289777, 113.8168821177400787 22.6469545498941613, 113.8168831167501622 22.6469067997090399, 113.8168794306131417 22.6468591815339977, 113.8168710948285423 22.6468121539580913, 113.8168581896745053 22.6467661698825893, 113.8168408394347324 22.6467216721592735, 113.8168192112015333 22.6466790893255414, 113.8167935132665747 22.6466388314773646, 113.8167639931150603 22.6466012863198252, 113.8167309350421590 22.6465668154333173, 113.8166946574151979 22.6465357507913190, 113.8166555096075570 22.6465083915633123, 113.8166138686340219 22.6464850012336250, 113.8165701355199104 22.6464658050639152, 113.8165247314390598 22.6464509879237923, 113.8164780936575511 22.6464406925104136, 113.8164306713227347 22.6464350179742375, 113.8163829211376026 22.6464340189641504, 113.8163353029625711 22.6464377051011674, 113.8162882753866683 22.6464460408857740, 113.8162422913111556 22.6464589460398038, 113.8161977935878468 22.6464762962795696, 113.8161552107541183 22.6464979245127829, 113.8161149529059344 22.6465236224477273, 113.8160774077483950 22.6465531425992488, 113.8160429368618907 22.6465862006721466, 113.8160118722198888 22.6466224782991077, 113.8159845129918892 22.6466616261067522, 113.8159611226622019 22.6467032670802944, 113.8158984964436939 22.6468288152315438, 113.8158793002739770 22.6468725483456410, 113.8158644831338506 22.6469179524265058, 113.8158541877204755 22.6469645902080110, 113.8158485131842923 22.6470120125428274, 113.8158475141742088 22.6470597627279489, 113.8158512003112293 22.6471073809029910, 113.8158595360958287 22.6471544084788974, 113.8158724412498657 22.6472003925543994, 113.8158897914896386 22.6472448902777153, 113.8159114197228376 22.6472874731114473, 113.8159371176577963 22.6473277309596241, 113.8159666378093107 22.6473652761171635, 113.8159996958822120 22.6473997470036714, 113.8160359735091731 22.6474308116456697, 113.8160751213168140 22.6474581708736764, 113.8161167622903491 22.6474815612033638, 113.8161604954044606 22.6475007573730736, 113.8162058994853112 22.6475155745131964, 113.8162525372668199 22.6475258699265751, 113.8162999596016363 22.6475315444627512, 113.8163477097867684 22.6475325434728383, 113.8163953279617999 22.6475288573358213, 113.8164423555377027 22.6475205215512148, 113.8164883396132154 22.6475076163971849, 113.8165328373365242 22.6474902661574191, 113.8165754201702526 22.6474686379242058, 113.8166156780184366 22.6474429399892614, 113.8166532231759760 22.6474134198377399, 113.8166876940624803 22.6473803617648421, 113.8167187587044822 22.6473440841378810, 113.8167461179324818 22.6473049363302366, 113.8167695082621691 22.6472632953566944, 113.8168321344806770 22.6471377472054449))"
459,25,POINT (116.3543067060585514 39.9802398520479869),"POLYGON ((116.3542787499999918 39.9800607662790739, 116.3541816924999921 39.9802548250000100, 116.3544596756756704 39.9804039648648768, 116.3542787499999918 39.9800607662790739))"
460,25,POINT (116.2250722950960835 40.2107907968528906),"POLYGON ((116.2248294825847381 40.2113504332549994, 116.2248761552067720 40.2113843902265273, 116.2249259314526171 40.2114136089690177, 116.2249783319498135 40.2114378080899968, 116.2250328520529337 40.2114567545387089, 116.2250889667035665 40.2114702658505010, 116.2251461354869804 40.2114782119040370, 116.2252038078365075 40.2114805161744968, 116.2252614283359122 40.2114771564704796, 116.2253184420682857 40.2114681651477852, 116.2253742999602082 40.2114536287977558, 116.2254284640696653 40.2114336874133969, 116.2254804127666432 40.2114085330411370, 116.2255296457568221 40.2113784079313348, 116.2255756888995819 40.2113436022052610, 116.2256180987742908 40.2113044510610820, 116.2256564669506673 40.2112613315457281, 116.2256904239222024 40.2112146589237014, 116.2257196426646857 40.2111648826778563, 116.2257438417856719 40.2111124821806598, 116.2257627882343769 40.2110579620775468, 116.2257762995461690 40.2110018474269069, 116.2257842455997121 40.2109446786435001, 116.2257865498701648 40.2108870062939658, 116.2257831901661547 40.2108293857945611, 116.2257741988434532 40.2107723720621948, 116.2257596624934308 40.2107165141702652, 116.2257397211090648 40.2106623500608151, 116.2257145667368121 40.2106104013638230, 116.2256844416270098 40.2105611683736441, 116.2256496359009219 40.2105151252308843, 116.2256104847567570 40.2104727153561825, 116.2255673652414032 40.2104343471798060, 116.2253151076074147 40.2102311604507747, 116.2252684349853808 40.2101972034792468, 116.2252186587395357 40.2101679847367564, 116.2251662582423393 40.2101437856157773, 116.2251117381392191 40.2101248391670651, 116.2250556234885863 40.2101113278552731, 116.2249984547051724 40.2101033818017370, 116.2249407823556453 40.2101010775312773, 116.2248831618562406 40.2101044372352945, 116.2248261481238671 40.2101134285579889, 116.2247702902319446 40.2101279649080183, 116.2247161261224875 40.2101479062923772, 116.2246641774255096 40.2101730606646370, 116.2246149444353307 40.2102031857744393, 116.2245689012925709 40.2102379915005130, 116.2245264914178620 40.2102771426446921, 116.2244881232414855 40.2103202621600460, 116.2244541662699504 40.2103669347820727, 116.2244249475274671 40.2104167110279178, 116.2244007484064809 40.2104691115251143, 116.2243818019577759 40.2105236316282273, 116.2243682906459838 40.2105797462788672, 116.2243603445924407 40.2106369150622740, 116.2243580403219880 40.2106945874118082, 116.2243614000259981 40.2107522079112130, 116.2243703913486996 40.2108092216435793, 116.2243849276987220 40.2108650795355089, 116.2244048690830880 40.2109192436449590, 116.2244300234553407 40.2109711923419511, 116.2244601485651430 40.2110204253321299, 116.2244949542912309 40.2110664684748897, 116.2245341054353958 40.2111088783495916, 116.2245772249507496 40.2111472465259681, 116.2248294825847381 40.2113504332549994))"
461,25,POINT (116.3095876733200811 39.9893718345290310),"POLYGON ((116.3099499069767120 39.9883593441860370, 116.3095138888888300 39.9885361111111166, 116.3090412872340522 39.9887695234042511, 116.3084915999999964 39.9902982999999992, 116.3090062333333350 39.9906653222222133, 116.3105000000000331 39.9901958333333525, 116.3106627111111209 39.9896494055555607, 116.3099499069767120 39.9883593441860370))"
462,25,POINT (116.4113328291136469 39.8993377182755466),"POLYGON ((116.4108495122508771 39.8997041449382834, 116.4108736494220011 39.8997562841272213, 116.4109027809002299 39.8998058063952215, 116.4109366261335339 39.8998522348157749, 116.4109748591737912 39.8998951222578171, 116.4110171118159371 39.8999340556918298, 116.4110629771439278 39.8999686601675592, 116.4111120134495820 39.8999986024249864, 116.4111637484864730 39.9000235941038142, 116.4112176840178989 39.9000433945205017, 116.4112733006152354 39.9000578129862191, 116.4113300626602268 39.9000667106432587, 116.4113874235033421 39.9000700018023196, 116.4114448307283425 39.9000676547677386, 116.4115017314722280 39.9000596921427402, 116.4115575777497469 39.9000461906117678, 116.4116118317307382 39.9000272802019254, 116.4116639709196619 39.9000031430308155, 116.4117134931876762 39.8999740115525796, 116.4117599216082226 39.8999401663192828, 116.4118028090502577 39.8999019332790184, 116.4118417424842704 39.8998596806368724, 116.4118763469599998 39.8998138153088817, 116.4119062892174412 39.8997647790032275, 116.4119312808962547 39.8997130439663437, 116.4119510813129494 39.8996591084349106, 116.4119654997786739 39.8996034918375813, 116.4119743974357135 39.8995467297925899, 116.4119776885947743 39.8994893689494603, 116.4119753415601934 39.8994319617244741, 116.4119673789351879 39.8993750609805815, 116.4119538774042155 39.8993192147030555, 116.4119349669943801 39.8992649607220784, 116.4118161459764167 39.8989712916128170, 116.4117920088052927 39.8989191524238791, 116.4117628773270638 39.8988696301558790, 116.4117290320937599 39.8988232017353255, 116.4116907990535026 39.8987803142932833, 116.4116485464113566 39.8987413808592706, 116.4116026810833660 39.8987067763835412, 116.4115536447777117 39.8986768341261140, 116.4115019097408208 39.8986518424472862, 116.4114479742093948 39.8986320420305987, 116.4113923576120584 39.8986176235648813, 116.4113355955670670 39.8986087259078417, 116.4112782347239516 39.8986054347487809, 116.4112208274989513 39.8986077817833618, 116.4111639267550657 39.8986157444083602, 116.4111080804775469 39.8986292459393326, 116.4110538264965555 39.8986481563491751, 116.4110016873076319 39.8986722935202849, 116.4109521650396175 39.8987014249985208, 116.4109057366190711 39.8987352702318177, 116.4108628491770361 39.8987735032720821, 116.4108239157430233 39.8988157559142280, 116.4107893112672940 39.8988616212422187, 116.4107593690098525 39.8989106575478729, 116.4107343773310390 39.8989623925847567, 116.4107145769143443 39.8990163281161898, 116.4107001584486198 39.8990719447135191, 116.4106912607915802 39.8991287067585105, 116.4106879696325194 39.8991860676016401, 116.4106903166671003 39.8992434748266263, 116.4106982792921059 39.8993003755705189, 116.4107117808230782 39.8993562218480449, 116.4107306912329136 39.8994104758290220, 116.4108495122508771 39.8997041449382834))"
463,25,POINT (120.2962486040071468 31.5789736722278391),"POLYGON ((120.2965130778947156 31.5785595894736915, 120.2963588505050581 31.5785842272727244, 120.2959008876288607 31.5793992721649381, 120.2962216000000097 31.5793515999999990, 120.2965130778947156 31.5785595894736915))"
464,25,POINT (120.3075716597277136 31.5921152769297002),"POLYGON ((120.3071778674418653 31.5916474593023366, 120.3068017790697581 31.5922500077519395, 120.3068740536231900 31.5922899072463714, 120.3077932533333154 31.5927784053333518, 120.3082759541283906 31.5920799880733867, 120.3083616690058193 31.5916526859649061, 120.3071778674418653 31.5916474593023366))"
465,25,POINT (121.4868506780449877 31.2284520265141730),"POLYGON ((121.4872227861928451 31.2288267012974643, 121.4872612628551849 31.2287923993896683, 121.4872961920669781 31.2287544912825226, 121.4873272374407946 31.2287133420518224, 121.4873540999927428 31.2286693479871502, 121.4873765210217584 31.2286229327754015, 121.4873942846010522 31.2285745434204394, 121.4874072196576691 31.2285246459381973, 121.4874152016199247 31.2284737208687169, 121.4874181536171704 31.2284222586482478, 121.4874160472200657 31.2283707548861074, 121.4874089027143498 31.2283197055916801, 121.4873967889055422 31.2282696023975781, 121.4873798224562051 31.2282209278249496, 121.4873581667625615 31.2281741506365371, 121.4873320303807560 31.2281297213222366, 121.4873016650184212 31.2280880677606305, 121.4872673631106323 31.2280495910982872, 121.4872294550034866 31.2280146618865011, 121.4871883057727899 31.2279836165126738, 121.4871443117081213 31.2279567539607292, 121.4870978964963655 31.2279343329317243, 121.4870495071414069 31.2279165693524234, 121.4869996096591649 31.2279036342958101, 121.4869486845896773 31.2278956523335474, 121.4868972223692083 31.2278927003362980, 121.4868457186070714 31.2278948067334063, 121.4867946693126441 31.2279019512391187, 121.4867445661185457 31.2279140650479405, 121.4866958915459207 31.2279310314972669, 121.4866491143575047 31.2279526871909177, 121.4866046850432042 31.2279788235727267, 121.4865630314815945 31.2280091889350473, 121.4864785698971588 31.2280773517308816, 121.4864400932348190 31.2281116536386776, 121.4864051640230258 31.2281495617458233, 121.4863741186492092 31.2281907109765235, 121.4863472560972610 31.2282347050411957, 121.4863248350682454 31.2282811202529444, 121.4863070714889517 31.2283295096079065, 121.4862941364323348 31.2283794070901486, 121.4862861544700792 31.2284303321596290, 121.4862832024728334 31.2284817943800981, 121.4862853088699381 31.2285332981422386, 121.4862924533756541 31.2285843474366658, 121.4863045671844617 31.2286344506307678, 121.4863215336337987 31.2286831252033963, 121.4863431893274424 31.2287299023918088, 121.4863693257092478 31.2287743317061093, 121.4863996910715827 31.2288159852677154, 121.4864339929793715 31.2288544619300588, 121.4864719010865173 31.2288893911418448, 121.4865130503172139 31.2289204365156721, 121.4865570443818825 31.2289472990676167, 121.4866034595936384 31.2289697200966216, 121.4866518489485969 31.2289874836759225, 121.4867017464308390 31.2290004187325358, 121.4867526715003265 31.2290084006947986, 121.4868041337207956 31.2290113526920479, 121.4868556374829325 31.2290092462949396, 121.4869066867773597 31.2290021017892272, 121.4869567899714582 31.2289899879804054, 121.4870054645440831 31.2289730215310790, 121.4870522417324992 31.2289513658374283, 121.4870966710467997 31.2289252294556192, 121.4871383246084093 31.2288948640932986, 121.4872227861928451 31.2288267012974643))"
466,25,POINT (120.3009766087070602 31.5883296842504997),"POLYGON ((120.3013148977611735 31.5880588701492506, 120.3006233504347762 31.5882047860869584, 120.3010026379310204 31.5885695931034434, 120.3013148977611735 31.5880588701492506))"
467,25,POINT (121.4513278165141230 31.2522852360348686),"POLYGON ((121.4512759247058682 31.2520690270588446, 121.4513777777776795 31.2526722222222340, 121.4513297470588213 31.2521144588235309, 121.4512759247058682 31.2520690270588446))"
468,25,POINT (120.3665708169050816 31.5862539023527518),"POLYGON ((120.3665692076512954 31.5868251633697561, 120.3666178364131696 31.5868428455104890, 120.3666679641671351 31.5868556760547037, 120.3667191081555075 31.5868635314372490, 120.3667707758337428 31.5868663360064907, 120.3668224696138225 31.5868640627529018, 120.3668736916564228 31.5868567335691495, 120.3669239486652458 31.5868444190392843, 120.3669727566378498 31.5868272377589605, 120.3670196455267387 31.5868053551932988, 120.3670641637663152 31.5867789820833664, 120.3671058826215727 31.5867483724166327, 120.3671444003171587 31.5867138209809220, 120.3671793459065640 31.5866756605254437, 120.3672103828447035 31.5866342585562485, 120.3672372122288721 31.5865900137969291, 120.3672595756774371 31.5865433523487056, 120.3672772578181736 31.5864947235868350, 120.3672900883623953 31.5864445958328730, 120.3672979437449300 31.5863934518444971, 120.3673007483141788 31.5863417841662688, 120.3672984750605934 31.5862900903861750, 120.3672911458768340 31.5862388683435817, 120.3672788313469795 31.5861886113347516, 120.3672616500666521 31.5861398033621619, 120.3672397675009904 31.5860929144732623, 120.3672133943910580 31.5860483962336893, 120.3671827847243208 31.5860066773784247, 120.3671482332886029 31.5859681596828530, 120.3671100728331282 31.5859332140934335, 120.3670686708639295 31.5859021771552975, 120.3670244261046207 31.5858753477711289, 120.3669777646563972 31.5858529843225604, 120.3665724261588394 31.5856826413357510, 120.3665237973969653 31.5856649591950180, 120.3664736696429998 31.5856521286508034, 120.3664225256546274 31.5856442732682581, 120.3663708579763920 31.5856414686990163, 120.3663191641963124 31.5856437419526053, 120.3662679421537121 31.5856510711363576, 120.3662176851448891 31.5856633856662228, 120.3661688771722851 31.5856805669465466, 120.3661219882833961 31.5857024495122083, 120.3660774700438196 31.5857288226221407, 120.3660357511885621 31.5857594322888744, 120.3659972334929762 31.5857939837245851, 120.3659622879035709 31.5858321441800634, 120.3659312509654313 31.5858735461492586, 120.3659044215812628 31.5859177909085780, 120.3658820581326978 31.5859644523568015, 120.3658643759919613 31.5860130811186721, 120.3658515454477396 31.5860632088726341, 120.3658436900652049 31.5861143528610100, 120.3658408854959561 31.5861660205392383, 120.3658431587495414 31.5862177143193321, 120.3658504879333009 31.5862689363619253, 120.3658628024631554 31.5863191933707554, 120.3658799837434827 31.5863680013433452, 120.3659018663091445 31.5864148902322448, 120.3659282394190768 31.5864594084718178, 120.3659588490858141 31.5865011273270824, 120.3659934005215320 31.5865396450226541, 120.3660315609770066 31.5865745906120736, 120.3660729629462054 31.5866056275502096, 120.3661172077055141 31.5866324569343782, 120.3661638691537377 31.5866548203829467, 120.3665692076512954 31.5868251633697561))"
469,25,POINT (120.3324480910159764 31.5897980445208546),"POLYGON ((120.3329761351384946 31.5897860242211159, 120.3329754246770023 31.5897342833908645, 120.3329696461483707 31.5896828613442580, 120.3329588552029605 31.5896322533037122, 120.3329431557635019 31.5895829466523210, 120.3329226990241665 31.5895354162400999, 120.3328976819945240 31.5894901198108933, 120.3328683456022787 31.5894474935940757, 120.3328349723728934 31.5894079481034211, 120.3327978837088210 31.5893718641836223, 120.3327574367941679 31.5893395893425506, 120.3327140211548567 31.5893114344045678, 120.3326680549071881 31.5892876705171197, 120.3326199807312946 31.5892685265394313, 120.3325702616077280 31.5892541868384740, 120.3325193763588601 31.5892447895134083, 120.3324678150374467 31.5892404250656078, 120.3324160742072024 31.5892411355270966, 120.3323646521605923 31.5892469140557353, 120.3323140441200536 31.5892577050011383, 120.3322647374686625 31.5892734044406005, 120.3322172070564307 31.5892938611799394, 120.3321719106272241 31.5893188782095748, 120.3321292844104136 31.5893482146018307, 120.3320897389197626 31.5893815878312125, 120.3320536549999673 31.5894186764952849, 120.3320213801588920 31.5894591234099273, 120.3319932252209128 31.5895025390492528, 120.3319694613334576 31.5895485052969107, 120.3319503173557763 31.5895965794728149, 120.3319359776548083 31.5896462985963709, 120.3319265803297498 31.5896971838452352, 120.3319222158819457 31.5897487451666485, 120.3319200468934724 31.5898100648205933, 120.3319207573549647 31.5898618056508447, 120.3319265358835963 31.5899132276974512, 120.3319373268290065 31.5899638357379970, 120.3319530262684651 31.5900131423893882, 120.3319734830078005 31.5900606728016093, 120.3319985000374430 31.5901059692308159, 120.3320278364296883 31.5901485954476335, 120.3320612096590736 31.5901881409382881, 120.3320982983231460 31.5902242248580869, 120.3321387452377991 31.5902564996991586, 120.3321821608771103 31.5902846546371414, 120.3322281271247789 31.5903084185245895, 120.3322762013006724 31.5903275625022779, 120.3323259204242390 31.5903419022032352, 120.3323768056731069 31.5903512995283009, 120.3324283669945203 31.5903556639761014, 120.3324801078247646 31.5903549535146126, 120.3325315298713747 31.5903491749859739, 120.3325821379119134 31.5903383840405709, 120.3326314445633045 31.5903226846011087, 120.3326789749755363 31.5903022278617698, 120.3327242714047429 31.5902772108321344, 120.3327668976215534 31.5902478744398785, 120.3328064431122044 31.5902145012104967, 120.3328425270319997 31.5901774125464243, 120.3328748018730749 31.5901369656317819, 120.3329029568110542 31.5900935499924564, 120.3329267206985094 31.5900475837447985, 120.3329458646761907 31.5899995095688944, 120.3329602043771587 31.5899497904453384, 120.3329696017022172 31.5898989051964740, 120.3329739661500213 31.5898473438750607, 120.3329761351384946 31.5897860242211159))"
470,25,POINT (120.2950418409909759 31.5792709988738771),"POLYGON ((120.2951159916436268 31.5798285636559797, 120.2951669450665690 31.5798375504284685, 120.2952185339925961 31.5798414996183894, 120.2952702615921510 31.5798403731928730, 120.2953216297001546 31.5798341820000239, 120.2953721436136618 31.5798229856644070, 120.2954213168560784 31.5798068920128578, 120.2954686758621818 31.5797860560360384, 120.2955137645388675 31.5797606783957967, 120.2955561486575249 31.5797310034926753, 120.2955954200359230 31.5796973171122204, 120.2956312004692165 31.5796599436726844, 120.2956631453722878 31.5796192431007263, 120.2956909470982367 31.5795756073651006, 120.2957143379012592 31.5795294567017919, 120.2957330925151211 31.5794812355669237, 120.2957470303226586 31.5794314083563776, 120.2957560170951439 31.5793804549334318, 120.2957599662850612 31.5793288660074083, 120.2957588398595448 31.5792771384078605, 120.2957526486666922 31.5792257702998498, 120.2957414523310860 31.5791752563863355, 120.2957253586795332 31.5791260831439260, 120.2957045227027066 31.5790787241378190, 120.2956791450624650 31.5790336354611334, 120.2956494701593471 31.5789912513424760, 120.2956157837788851 31.5789519799640779, 120.2955784103393597 31.5789161995307808, 120.2955377097674017 31.5788842546277202, 120.2954940740317653 31.5788564529017677, 120.2954479233684708 31.5788330620987523, 120.2953997022335955 31.5788143074848833, 120.2953498750230494 31.5788003696773529, 120.2949676903383533 31.5787134340917746, 120.2949167369154111 31.5787044473192857, 120.2948651479893840 31.5787004981293649, 120.2948134203898292 31.5787016245548813, 120.2947620522818255 31.5787078157477303, 120.2947115383683183 31.5787190120833472, 120.2946623651259017 31.5787351057348964, 120.2946150061197983 31.5787559417117158, 120.2945699174431127 31.5787813193519575, 120.2945275333244552 31.5788109942550790, 120.2944882619460572 31.5788446806355338, 120.2944524815127636 31.5788820540750699, 120.2944205366096924 31.5789227546470279, 120.2943927348837434 31.5789663903826536, 120.2943693440807209 31.5790125410459623, 120.2943505894668590 31.5790607621808306, 120.2943366516593215 31.5791105893913766, 120.2943276648868363 31.5791615428143224, 120.2943237156969190 31.5792131317403459, 120.2943248421224354 31.5792648593398937, 120.2943310333152880 31.5793162274479045, 120.2943422296508942 31.5793667413614187, 120.2943583233024469 31.5794159146038282, 120.2943791592792735 31.5794632736099352, 120.2944045369195152 31.5795083622866208, 120.2944342118226331 31.5795507464052783, 120.2944678982030950 31.5795900177836764, 120.2945052716426204 31.5796257982169735, 120.2945459722145785 31.5796577431200340, 120.2945896079502148 31.5796855448459866, 120.2946357586135093 31.5797089356490019, 120.2946839797483847 31.5797276902628710, 120.2947338069589307 31.5797416280704013, 120.2951159916436268 31.5798285636559797))"
471,25,POINT (120.2970328701351264 31.5780449542867849),"POLYGON ((120.2975483458608750 31.5781607155766118, 120.2975604489007821 31.5781104119048628, 120.2975675630391947 31.5780591641536823, 120.2975696197630668 31.5780074658669285, 120.2975665992650249 31.5779558149273640, 120.2975585306341060 31.5779047087617712, 120.2975454915756472 31.5778546395504627, 120.2975276076629143 31.5778060894873143, 120.2975050511277573 31.5777595261359743, 120.2974780392019341 31.5777153979269691, 120.2974468320250736 31.5776741298390782, 120.2974117301393306 31.5776361193065433, 120.2973730715950609 31.5776017323915710, 120.2973312286951710 31.5775713002589526, 120.2972866044096776 31.5775451159867622, 120.2972396284948218 31.5775234317438525, 120.2971907533543714 31.5775064563613341, 120.2971404496826153 31.5774943533214270, 120.2970892019314419 31.5774872391830144, 120.2970375036446882 31.5774851824591458, 120.2969858527051201 31.5774882029571913, 120.2969347465395202 31.5774962715881031, 120.2968846773282223 31.5775093106465583, 120.2968361272650668 31.5775271945592912, 120.2967895639137339 31.5775497510944518, 120.2967454357047217 31.5775767630202715, 120.2967041676168378 31.5776079701971391, 120.2966661570843030 31.5776430720828820, 120.2966317701693271 31.5776817306271518, 120.2966013380367087 31.5777235735270381, 120.2965751537645218 31.5777681978125351, 120.2965534695216121 31.5778151737273838, 120.2965364941390902 31.5778640488678413, 120.2965173944093920 31.5779291929969581, 120.2965052913694848 31.5779794966687071, 120.2964981772310722 31.5780307444198876, 120.2964961205072001 31.5780824427066413, 120.2964991410052420 31.5781340936462058, 120.2965072096361610 31.5781851998117986, 120.2965202486946197 31.5782352690231072, 120.2965381326073526 31.5782838190862556, 120.2965606891425097 31.5783303824375956, 120.2965877010683329 31.5783745106466007, 120.2966189082451933 31.5784157787344917, 120.2966540101309363 31.5784537892670265, 120.2966926686752061 31.5784881761819989, 120.2967345115750959 31.5785186083146172, 120.2967791358605893 31.5785447925868077, 120.2968261117754452 31.5785664768297174, 120.2968749869158955 31.5785834522122357, 120.2969252905876516 31.5785955552521429, 120.2969765383388250 31.5786026693905555, 120.2970282366255788 31.5786047261144240, 120.2970798875651468 31.5786017056163786, 120.2971309937307467 31.5785936369854667, 120.2971810629420446 31.5785805979270116, 120.2972296130052001 31.5785627140142786, 120.2972761763565330 31.5785401574791180, 120.2973203045655453 31.5785131455532984, 120.2973615726534291 31.5784819383764308, 120.2973995831859639 31.5784468364906878, 120.2974339701009399 31.5784081779464181, 120.2974644022335582 31.5783663350465318, 120.2974905865057451 31.5783217107610348, 120.2975122707486548 31.5782747348461861, 120.2975292461311767 31.5782258597057286, 120.2975483458608750 31.5781607155766118))"
472,25,POINT (120.3227482996429814 31.5847518169568495),"POLYGON ((120.3234291777777827 31.5845746126984075, 120.3230488125000051 31.5845908812500014, 120.3224646953125330 31.5846989757812437, 120.3221595780487974 31.5849024536585432, 120.3231889461538628 31.5849453846153914, 120.3234291777777827 31.5845746126984075))"
473,25,POINT (120.2942324289618625 31.5776346047563514),"POLYGON ((120.2945345359926819 31.5781195027840411, 120.2945851293032860 31.5781086752118121, 120.2946344177055948 31.5780929407656750, 120.2946819265253566 31.5780724509769541, 120.2947271982266670 31.5780474031735103, 120.2947697968183149 31.5780180385793869, 120.2948093120525357 31.5779846399916764, 120.2948453633760550 31.5779475290570382, 120.2948776035949123 31.5779070631740524, 120.2949057222181750 31.5778636320513009, 120.2949294484481157 31.5778176539542343, 120.2949485537881884 31.5777695716770594, 120.2949628542435221 31.5777198482783952, 120.2949722120929010 31.5776689626217504, 120.2949765372151347 31.5776174047638136, 120.2949757879569290 31.5775656712349395, 120.2949699715340302 31.5775142602572991, 120.2949591439618047 31.5774636669467021, 120.2949434095156676 31.5774143785443933, 120.2949229197269574 31.5773668697246279, 120.2948978719235100 31.5773215980233104, 120.2948685073293831 31.5772789994316767, 120.2948351087416796 31.5772394841974453, 120.2947979978070379 31.5772034328739259, 120.2947575319240485 31.5771711926550722, 120.2947141008013006 31.5771430740318166, 120.2946681227042234 31.5771193478018688, 120.2946200404270627 31.5771002424617961, 120.2945703170283878 31.5770859420064660, 120.2945194313717394 31.5770765841570835, 120.2944678735138098 31.5770722590348534, 120.2944161399849321 31.5770730082930626, 120.2943647290072988 31.5770788247159473, 120.2939303219310290 31.5771497067286617, 120.2938797286204249 31.5771605343008908, 120.2938304402181160 31.5771762687470279, 120.2937829313983542 31.5771967585357487, 120.2937376596970438 31.5772218063391925, 120.2936950611053959 31.5772511709333159, 120.2936555458711751 31.5772845695210265, 120.2936194945476558 31.5773216804556647, 120.2935872543287985 31.5773621463386505, 120.2935591357055358 31.5774055774614020, 120.2935354094755951 31.5774515555584685, 120.2935163041355224 31.5774996378356434, 120.2935020036801887 31.5775493612343077, 120.2934926458308098 31.5776002468909525, 120.2934883207085761 31.5776518047488892, 120.2934890699667818 31.5777035382777633, 120.2934948863896807 31.5777549492554037, 120.2935057139619062 31.5778055425660007, 120.2935214484080433 31.5778548309683096, 120.2935419381967534 31.5779023397880749, 120.2935669860002008 31.5779476114893924, 120.2935963505943278 31.5779902100810261, 120.2936297491820312 31.5780297253152575, 120.2936668601166730 31.5780657766387769, 120.2937073259996623 31.5780980168576306, 120.2937507571224103 31.5781261354808862, 120.2937967352194875 31.5781498617108340, 120.2938448174966481 31.5781689670509067, 120.2938945408953231 31.5781832675062368, 120.2939454265519714 31.5781926253556193, 120.2939969844099011 31.5781969504778495, 120.2940487179387787 31.5781962012196402, 120.2941001289164120 31.5781903847967556, 120.2945345359926819 31.5781195027840411))"
